ref_date,geo,retail_sales_dollars,cpi_all_items,employment_thousands,unemployment_rate_percent,population,population_source_date,population_is_carried_forward,retail_sales_yoy_percent,cpi_yoy_inflation_percent,employment_yoy_percent,retail_sales_per_capita,canada_retail_sales_yoy_percent,canada_cpi_yoy_inflation_percent,canada_employment_yoy_percent,canada_unemployment_rate_percent,retail_sales_yoy_gap_vs_canada,cpi_inflation_gap_vs_canada,employment_yoy_gap_vs_canada,unemployment_rate_gap_vs_canada
2018-04-01,Nova Scotia,1400903000.0,135.7,450.2,7.3,957883,2018-04-01,False,4.5547,2.803,1.1231,1462.4991,2.507187161391067,2.223926380368102,1.8684734779658152,5.8,2.0475,0.5791,-0.7454,1.5
2018-04-01,Ontario,19649640000.0,134.8,7209.2,5.3,14251136,2018-04-01,False,2.2236,2.1212,2.2857,1378.8122,2.507187161391067,2.223926380368102,1.8684734779658152,5.8,-0.2836,-0.1027,0.4172,-0.5
2018-04-01,Prince Edward Island,201254000.0,136.1,75.0,11.8,151008,2018-04-01,False,0.1069,2.1772,1.0782,1332.7373,2.507187161391067,2.223926380368102,1.8684734779658152,5.8,-2.4002,-0.0467,-0.7903,6.0
2018-04-01,Quebec,10963794000.0,129.2,4234.7,5.4,8354460,2018-04-01,False,0.945,1.7323,2.2899,1312.3283,2.507187161391067,2.223926380368102,1.8684734779658152,5.8,-1.5622,-0.4916,0.4214,-0.4
2018-04-01,Saskatchewan,1672210000.0,137.5,561.0,6.2,1153530,2018-04-01,False,2.7979,2.459,-0.3198,1449.6459,2.507187161391067,2.223926380368102,1.8684734779658152,5.8,0.2908,0.2351,-2.1883,0.4
2018-05-01,Alberta,7168885000.0,140.7,2270.7,6.2,4276444,2018-04-01,True,5.5045,2.551,2.5795,1676.3659,5.394125142960293,2.2222222222222365,1.6862430308689502,5.9,0.1104,0.3288,0.8933,0.3
2018-05-01,British Columbia,7609988000.0,128.4,2573.7,4.8,4991716,2018-04-01,True,5.2377,2.72,0.1674,1524.5234,5.394125142960293,2.2222222222222365,1.6862430308689502,5.9,-0.1564,0.4978,-1.5189,-1.1
2018-05-01,Canada,53447083000.0,133.4,18621.7,5.9,36903671,2018-04-01,True,5.3941,2.2222,1.6862,1448.2864,5.394125142960293,2.2222222222222365,1.6862430308689502,5.9,0.0,0.0,0.0,0.0
2018-05-01,Manitoba,1773933000.0,133.7,650.8,6.2,1346916,2018-04-01,True,0.9732,2.6882,0.5097,1317.0331,5.394125142960293,2.2222222222222365,1.6862430308689502,5.9,-4.4209,0.4659,-1.1766,0.3
2018-05-01,New Brunswick,1105668000.0,133.9,360.9,7.9,768707,2018-04-01,True,0.214,2.0579,0.6414,1438.3478,5.394125142960293,2.2222222222222365,1.6862430308689502,5.9,-5.1801,-0.1643,-1.0449,2.0
2018-05-01,Newfoundland and Labrador,772133000.0,137.8,226.1,14.5,528924,2018-04-01,True,-0.6951,1.7725,-0.9636,1459.8184,5.394125142960293,2.2222222222222365,1.6862430308689502,5.9,-6.0893,-0.4497,-2.6499,8.6
2018-05-01,Nova Scotia,1396148000.0,135.2,448.2,7.5,957883,2018-04-01,True,2.3626,2.2693,0.2909,1457.535,5.394125142960293,2.2222222222222365,1.6862430308689502,5.9,-3.0315,0.0471,-1.3954,1.6
2018-05-01,Ontario,20168123000.0,134.9,7201.1,5.8,14251136,2018-04-01,True,5.6897,2.2745,1.7234,1415.1941,5.394125142960293,2.2222222222222365,1.6862430308689502,5.9,0.2956,0.0522,0.0371,-0.1
2018-05-01,Prince Edward Island,210235000.0,136.5,75.8,9.5,151008,2018-04-01,True,5.9273,2.4006,1.6086,1392.211,5.394125142960293,2.2222222222222365,1.6862430308689502,5.9,0.5332,0.1784,-0.0777,3.6
2018-05-01,Quebec,11378025000.0,129.3,4253.7,5.3,8354460,2018-04-01,True,7.3673,1.7309,2.9827,1361.9103,5.394125142960293,2.2222222222222365,1.6862430308689502,5.9,1.9732,-0.4913,1.2964,-0.6
2018-05-01,Saskatchewan,1683830000.0,137.9,560.5,6.6,1153530,2018-04-01,True,3.1492,2.9873,-0.691,1459.7193,5.394125142960293,2.2222222222222365,1.6862430308689502,5.9,-2.2449,0.7651,-2.3772,0.7
2018-06-01,Alberta,7007217000.0,140.7,2269.7,6.6,4276444,2018-04-01,True,2.3582,2.7757,2.2618,1638.5616,4.974754654132929,2.4539877300613355,1.6667210990996661,6.0,-2.6166,0.3218,0.595,0.6
2018-06-01,British Columbia,7554814000.0,128.6,2588.0,4.9,4991716,2018-04-01,True,2.2786,2.7157,0.1161,1513.4703,4.974754654132929,2.4539877300613355,1.6667210990996661,6.0,-2.6962,0.2617,-1.5507,-1.1
2018-06-01,Canada,53287940000.0,133.6,18677.6,6.0,36903671,2018-04-01,True,4.9748,2.454,1.6667,1443.974,4.974754654132929,2.4539877300613355,1.6667210990996661,6.0,0.0,0.0,0.0,0.0
2018-06-01,Manitoba,1784074000.0,133.7,654.3,6.0,1346916,2018-04-01,True,5.6138,2.6882,0.9722,1324.5622,4.974754654132929,2.4539877300613355,1.6667210990996661,6.0,0.639,0.2342,-0.6945,0.0
2018-06-01,New Brunswick,1078425000.0,134.0,360.3,8.0,768707,2018-04-01,True,1.7746,2.2121,0.6706,1402.9077,4.974754654132929,2.4539877300613355,1.6667210990996661,6.0,-3.2002,-0.2419,-0.9961,2.0
2018-06-01,Newfoundland and Labrador,751625000.0,138.1,226.8,14.7,528924,2018-04-01,True,-3.7634,2.2963,-0.3077,1421.0454,4.974754654132929,2.4539877300613355,1.6667210990996661,6.0,-8.7382,-0.1577,-1.9744,8.7
2018-06-01,Nova Scotia,1364163000.0,135.3,447.9,7.9,957883,2018-04-01,True,-1.4267,2.1903,0.9466,1424.1437,4.974754654132929,2.4539877300613355,1.6667210990996661,6.0,-6.4014,-0.2637,-0.7201,1.9
2018-06-01,Ontario,20408902000.0,135.3,7239.8,5.9,14251136,2018-04-01,True,7.4427,2.4224,2.1734,1432.0895,4.974754654132929,2.4539877300613355,1.6667210990996661,6.0,2.4679,-0.0316,0.5066,-0.1
2018-06-01,Prince Edward Island,209637000.0,137.3,76.6,9.0,151008,2018-04-01,True,6.8111,2.9235,2.8188,1388.251,4.974754654132929,2.4539877300613355,1.6667210990996661,6.0,1.8363,0.4696,1.1521,3.0
2018-06-01,Quebec,11231527000.0,129.2,4249.7,5.4,8354460,2018-04-01,True,5.7323,1.9732,1.97,1344.375,4.974754654132929,2.4539877300613355,1.6667210990996661,6.0,0.7575,-0.4808,0.3032,-0.6
2018-06-01,Saskatchewan,1714809000.0,137.5,564.5,6.4,1153530,2018-04-01,True,5.1851,2.6886,0.4806,1486.5751,4.974754654132929,2.4539877300613355,1.6667210990996661,6.0,0.2103,0.2346,-1.1861,0.4
2018-07-01,Alberta,6978264000.0,141.8,2275.8,6.9,4292556,2018-07-01,False,2.686,3.5036,3.0893,1625.6664,4.35759333486927,2.9907975460122804,1.8841390244829448,5.9,-1.6716,0.5129,1.2052,1.0
2018-07-01,British Columbia,7506840000.0,129.7,2609.1,4.6,5020979,2018-07-01,False,1.3555,3.2643,1.3007,1495.0949,4.35759333486927,2.9907975460122804,1.8841390244829448,5.9,-3.0021,0.2735,-0.5835,-1.3
2018-07-01,Canada,53096102000.0,134.3,18763.9,5.9,37072620,2018-07-01,False,4.3576,2.9908,1.8841,1432.2188,4.35759333486927,2.9907975460122804,1.8841390244829448,5.9,0.0,0.0,0.0,0.0
2018-07-01,Manitoba,1760379000.0,134.4,654.0,6.0,1352687,2018-07-01,False,3.9085,3.3051,0.1685,1301.3942,4.35759333486927,2.9907975460122804,1.8841390244829448,5.9,-0.4491,0.3144,-1.7157,0.1
2018-07-01,New Brunswick,1112654000.0,134.8,361.3,7.7,770497,2018-07-01,False,4.6897,2.7439,0.389,1444.0731,4.35759333486927,2.9907975460122804,1.8841390244829448,5.9,0.3321,-0.2469,-1.4951,1.8
2018-07-01,Newfoundland and Labrador,773232000.0,139.1,228.7,15.0,528402,2018-07-01,False,2.0371,2.6568,1.3292,1463.3404,4.35759333486927,2.9907975460122804,1.8841390244829448,5.9,-2.3205,-0.334,-0.5549,9.1
2018-07-01,Nova Scotia,1384346000.0,136.0,449.6,8.4,962072,2018-07-01,False,0.4465,2.719,0.8072,1438.9214,4.35759333486927,2.9907975460122804,1.8841390244829448,5.9,-3.9111,-0.2718,-1.077,2.5
2018-07-01,Ontario,20207206000.0,136.0,7306.4,5.5,14326746,2018-07-01,False,6.0453,3.1084,2.4396,1410.4533,4.35759333486927,2.9907975460122804,1.8841390244829448,5.9,1.6877,0.1176,0.5554,-0.4
2018-07-01,Prince Edward Island,209566000.0,138.0,76.4,9.9,152259,2018-07-01,False,3.0492,3.4483,3.3829,1376.3784,4.35759333486927,2.9907975460122804,1.8841390244829448,5.9,-1.3084,0.4575,1.4988,4.0
2018-07-01,Quebec,11271759000.0,129.7,4239.2,5.6,8386951,2018-07-01,False,5.2777,2.3678,1.426,1343.9639,4.35759333486927,2.9907975460122804,1.8841390244829448,5.9,0.9201,-0.623,-0.4582,-0.3
2018-07-01,Saskatchewan,1707628000.0,138.0,563.3,6.3,1156210,2018-07-01,False,3.7287,3.062,-0.0177,1476.9186,4.35759333486927,2.9907975460122804,1.8841390244829448,5.9,-0.6289,0.0712,-1.9019,0.4
2018-08-01,Alberta,6995013000.0,141.6,2290.2,6.7,4292556,2018-07-01,True,3.503,3.0568,3.6618,1629.5683,4.635889790374681,2.8352490421455823,1.4552732637608257,6.0,-1.1329,0.2215,2.2065,0.7
2018-08-01,British Columbia,7521946000.0,129.6,2622.6,4.7,5020979,2018-07-01,True,2.1674,2.9388,1.4232,1498.1035,4.635889790374681,2.8352490421455823,1.4552732637608257,6.0,-2.4685,0.1036,-0.0321,-1.3
2018-08-01,Canada,53376429000.0,134.2,18704.7,6.0,37072620,2018-07-01,True,4.6359,2.8352,1.4553,1439.7803,4.635889790374681,2.8352490421455823,1.4552732637608257,6.0,0.0,0.0,0.0,0.0
2018-08-01,Manitoba,1798816000.0,134.2,657.3,5.6,1352687,2018-07-01,True,4.1497,2.9141,0.6585,1329.8095,4.635889790374681,2.8352490421455823,1.4552732637608257,6.0,-0.4861,0.0789,-0.7968,-0.4
2018-08-01,New Brunswick,1112179000.0,134.7,359.6,8.4,770497,2018-07-01,True,5.2062,2.5895,0.4469,1443.4566,4.635889790374681,2.8352490421455823,1.4552732637608257,6.0,0.5703,-0.2458,-1.0083,2.4
2018-08-01,Newfoundland and Labrador,781314000.0,138.9,228.7,14.2,528402,2018-07-01,True,1.1407,2.5092,1.7349,1478.6356,4.635889790374681,2.8352490421455823,1.4552732637608257,6.0,-3.4952,-0.326,0.2796,8.2
2018-08-01,Nova Scotia,1391138000.0,136.2,452.0,8.3,962072,2018-07-01,True,1.1479,2.7149,1.573,1445.9812,4.635889790374681,2.8352490421455823,1.4552732637608257,6.0,-3.488,-0.1203,0.1178,2.3
2018-08-01,Ontario,20509244000.0,135.9,7226.9,5.8,14326746,2018-07-01,True,6.5905,3.1108,1.2752,1431.5354,4.635889790374681,2.8352490421455823,1.4552732637608257,6.0,1.9546,0.2755,-0.18,-0.2
2018-08-01,Prince Edward Island,210615000.0,137.6,76.3,9.6,152259,2018-07-01,True,5.3723,2.994,2.6918,1383.268,4.635889790374681,2.8352490421455823,1.4552732637608257,6.0,0.7364,0.1588,1.2365,3.6
2018-08-01,Quebec,11231156000.0,129.5,4228.7,5.8,8386951,2018-07-01,True,5.1581,2.2099,0.9959,1339.1226,4.635889790374681,2.8352490421455823,1.4552732637608257,6.0,0.5222,-0.6253,-0.4593,-0.2
2018-08-01,Saskatchewan,1641798000.0,137.6,562.5,6.5,1156210,2018-07-01,True,-1.5651,2.1529,-0.142,1419.9825,4.635889790374681,2.8352490421455823,1.4552732637608257,6.0,-6.201,-0.6823,-1.5973,0.5
2018-09-01,Alberta,7030299000.0,141.1,2293.9,6.9,4292556,2018-07-01,True,2.3269,2.9927,3.3056,1637.7885,5.083323824522945,2.2171253822629744,1.9249017215670294,5.8,-2.7564,0.7756,1.3807,1.1
2018-09-01,British Columbia,7511801000.0,128.9,2645.1,4.1,5020979,2018-07-01,True,1.3984,2.5457,3.3484,1496.0829,5.083323824522945,2.2171253822629744,1.9249017215670294,5.8,-3.6849,0.3286,1.4235,-1.7
2018-09-01,Canada,53634932000.0,133.7,18797.5,5.8,37072620,2018-07-01,True,5.0833,2.2171,1.9249,1446.7532,5.083323824522945,2.2171253822629744,1.9249017215670294,5.8,0.0,0.0,0.0,0.0
2018-09-01,Manitoba,1818321000.0,134.0,655.9,5.7,1352687,2018-07-01,True,6.7898,2.3682,0.8611,1344.2289,5.083323824522945,2.2171253822629744,1.9249017215670294,5.8,1.7065,0.1511,-1.0638,-0.1
2018-09-01,New Brunswick,1138811000.0,134.2,361.4,7.9,770497,2018-07-01,True,4.6791,1.9757,0.9497,1478.0213,5.083323824522945,2.2171253822629744,1.9249017215670294,5.8,-0.4042,-0.2414,-0.9752,2.1
2018-09-01,Newfoundland and Labrador,768373000.0,138.3,229.8,12.7,528402,2018-07-01,True,-2.9697,1.393,2.4064,1454.1448,5.083323824522945,2.2171253822629744,1.9249017215670294,5.8,-8.0531,-0.8242,0.4815,6.9
2018-09-01,Nova Scotia,1374678000.0,135.5,456.2,7.9,962072,2018-07-01,True,0.4096,1.6504,2.4248,1428.8723,5.083323824522945,2.2171253822629744,1.9249017215670294,5.8,-4.6737,-0.5667,0.4999,2.1
2018-09-01,Ontario,20565224000.0,135.2,7288.2,5.7,14326746,2018-07-01,True,7.2593,2.192,1.7692,1435.4428,5.083323824522945,2.2171253822629744,1.9249017215670294,5.8,2.176,-0.0251,-0.1557,-0.1
2018-09-01,Prince Edward Island,211392000.0,136.0,77.3,9.2,152259,2018-07-01,True,5.6031,1.7203,5.0272,1388.3711,5.083323824522945,2.2171253822629744,1.9249017215670294,5.8,0.5197,-0.4969,3.1023,3.4
2018-09-01,Quebec,11341983000.0,129.3,4225.8,5.4,8386951,2018-07-01,True,6.5744,1.7309,0.9267,1352.3369,5.083323824522945,2.2171253822629744,1.9249017215670294,5.8,1.491,-0.4862,-0.9982,-0.4
2018-09-01,Saskatchewan,1686586000.0,137.3,563.8,6.5,1156210,2018-07-01,True,3.8907,1.7791,0.2489,1458.7194,5.083323824522945,2.2171253822629744,1.9249017215670294,5.8,-1.1927,-0.438,-1.676,0.7
2018-10-01,Alberta,6894852000.0,141.4,2293.3,6.8,4311439,2018-10-01,False,-1.2868,2.7616,3.2042,1599.1997,2.5450524738601654,2.444614209320073,1.8392322639661174,5.6,-3.8318,0.317,1.3649,1.2
2018-10-01,British Columbia,7557942000.0,129.4,2635.3,4.2,5052131,2018-10-01,False,-1.4902,3.0255,3.1913,1495.9909,2.5450524738601654,2.444614209320073,1.8392322639661174,5.6,-4.0353,0.5809,1.3521,-1.4
2018-10-01,Canada,53859258000.0,134.1,18814.9,5.6,37259485,2018-10-01,False,2.5451,2.4446,1.8392,1445.518,2.5450524738601654,2.444614209320073,1.8392322639661174,5.6,0.0,0.0,0.0,0.0
2018-10-01,Manitoba,1766504000.0,135.0,655.0,6.2,1357856,2018-10-01,False,0.4594,2.7397,0.4139,1300.9509,2.5450524738601654,2.444614209320073,1.8392322639661174,5.6,-2.0857,0.2951,-1.4253,0.6
2018-10-01,New Brunswick,1121273000.0,135.1,361.2,7.2,772793,2018-10-01,False,1.3744,2.8158,0.0554,1450.9358,2.5450524738601654,2.444614209320073,1.8392322639661174,5.6,-1.1706,0.3712,-1.7838,1.6
2018-10-01,Newfoundland and Labrador,756467000.0,139.0,231.8,11.8,528926,2018-10-01,False,-6.8853,2.1308,2.5664,1430.1944,2.5450524738601654,2.444614209320073,1.8392322639661174,5.6,-9.4303,-0.3138,0.7271,6.2
2018-10-01,Nova Scotia,1390434000.0,136.6,457.4,7.6,967578,2018-10-01,False,-1.1147,2.8614,2.9485,1437.0252,2.5450524738601654,2.444614209320073,1.8392322639661174,5.6,-3.6598,0.4168,1.1092,2.0
2018-10-01,Ontario,20796206000.0,135.6,7292.3,5.5,14413055,2018-10-01,False,6.2715,2.4943,1.6009,1442.8729,2.5450524738601654,2.444614209320073,1.8392322639661174,5.6,3.7264,0.0497,-0.2384,-0.1
2018-10-01,Prince Edward Island,208867000.0,136.9,77.0,9.1,153906,2018-10-01,False,0.3584,2.5468,5.0477,1357.1076,2.5450524738601654,2.444614209320073,1.8392322639661174,5.6,-2.1866,0.1022,3.2085,3.5
2018-10-01,Quebec,11523743000.0,129.4,4245.7,5.0,8418646,2018-10-01,False,3.8066,1.7296,0.9679,1368.8357,2.5450524738601654,2.444614209320073,1.8392322639661174,5.6,1.2615,-0.7151,-0.8713,-0.6
2018-10-01,Saskatchewan,1663185000.0,138.7,566.1,6.3,1159648,2018-10-01,False,-3.5838,2.4372,1.0893,1434.2154,2.5450524738601654,2.444614209320073,1.8392322639661174,5.6,-6.1288,-0.0074,-0.7499,0.7
2018-11-01,Alberta,7013254000.0,140.7,2313.7,6.3,4311439,2018-10-01,True,1.6837,1.6618,3.5213,1626.662,1.605662791365825,1.6755521706016685,1.7190911296191658,5.7,0.078,-0.0137,1.8022,0.6
2018-11-01,British Columbia,7534630000.0,128.9,2647.0,4.7,5052131,2018-10-01,True,0.9019,2.3828,2.4658,1491.3766,1.605662791365825,1.6755521706016685,1.7190911296191658,5.7,-0.7038,0.7073,0.7467,-1.0
2018-11-01,Canada,52976270000.0,133.5,18869.4,5.7,37259485,2018-10-01,True,1.6057,1.6756,1.7191,1421.8197,1.605662791365825,1.6755521706016685,1.7190911296191658,5.7,0.0,0.0,0.0,0.0
2018-11-01,Manitoba,1762589000.0,134.3,657.8,5.8,1357856,2018-10-01,True,-0.1103,1.7424,1.0911,1298.0677,1.605662791365825,1.6755521706016685,1.7190911296191658,5.7,-1.7159,0.0669,-0.628,0.1
2018-11-01,New Brunswick,1089678000.0,134.1,361.1,8.1,772793,2018-10-01,True,-1.4138,1.284,0.473,1410.0516,1.605662791365825,1.6755521706016685,1.7190911296191658,5.7,-3.0195,-0.3916,-1.2461,2.4
2018-11-01,Newfoundland and Labrador,747536000.0,137.8,229.4,12.3,528926,2018-10-01,True,-5.3335,0.8047,1.3251,1413.3092,1.605662791365825,1.6755521706016685,1.7190911296191658,5.7,-6.9392,-0.8709,-0.394,6.6
2018-11-01,Nova Scotia,1322764000.0,135.6,456.0,7.2,967578,2018-10-01,True,-6.7221,1.8018,2.6103,1367.0877,1.605662791365825,1.6755521706016685,1.7190911296191658,5.7,-8.3277,0.1262,0.8912,1.5
2018-11-01,Ontario,20252252000.0,135.1,7289.1,5.7,14413055,2018-10-01,True,3.2044,1.8086,1.1293,1405.1325,1.605662791365825,1.6755521706016685,1.7190911296191658,5.7,1.5987,0.133,-0.5897,0.0
2018-11-01,Prince Edward Island,205706000.0,136.1,76.7,9.7,153906,2018-10-01,True,-1.7181,1.0393,2.5401,1336.5691,1.605662791365825,1.6755521706016685,1.7190911296191658,5.7,-3.3238,-0.6362,0.821,4.0
2018-11-01,Quebec,11207404000.0,128.9,4265.3,5.2,8418646,2018-10-01,True,2.1414,0.9397,1.3545,1331.2597,1.605662791365825,1.6755521706016685,1.7190911296191658,5.7,0.5357,-0.7358,-0.3646,-0.5
2018-11-01,Saskatchewan,1658371000.0,137.9,573.3,5.4,1159648,2018-10-01,True,-3.0436,0.9517,2.2837,1430.0641,1.605662791365825,1.6755521706016685,1.7190911296191658,5.7,-4.6492,-0.7239,0.5646,-0.3
2018-12-01,Alberta,7053815000.0,140.5,2295.3,6.4,4311439,2018-10-01,True,2.6599,2.1076,1.4049,1636.0698,2.0569474549628763,1.9877675840978437,1.4667261019242872,5.6,0.603,0.1198,-0.0618,0.8
2018-12-01,British Columbia,7596712000.0,129.0,2657.1,4.5,5052131,2018-10-01,True,1.0799,3.0351,2.5274,1503.6649,2.0569474549628763,1.9877675840978437,1.4667261019242872,5.6,-0.977,1.0474,1.0607,-1.1
2018-12-01,Canada,53386574000.0,133.4,18892.8,5.6,37259485,2018-10-01,True,2.0569,1.9878,1.4667,1432.8318,2.0569474549628763,1.9877675840978437,1.4667261019242872,5.6,0.0,0.0,0.0,0.0
2018-12-01,Manitoba,1803490000.0,134.3,658.0,5.9,1357856,2018-10-01,True,3.4326,2.1293,1.2152,1328.1894,2.0569474549628763,1.9877675840978437,1.4667261019242872,5.6,1.3756,0.1415,-0.2515,0.3
2018-12-01,New Brunswick,1114144000.0,133.3,357.7,8.5,772793,2018-10-01,True,0.4146,0.9084,-1.4601,1441.7108,2.0569474549628763,1.9877675840978437,1.4667261019242872,5.6,-1.6424,-1.0794,-2.9268,2.9
2018-12-01,Newfoundland and Labrador,763458000.0,136.9,231.0,12.1,528926,2018-10-01,True,-2.6851,0.514,1.807,1443.4117,2.0569474549628763,1.9877675840978437,1.4667261019242872,5.6,-4.742,-1.4738,0.3402,6.5
2018-12-01,Nova Scotia,1386039000.0,134.9,458.6,7.1,967578,2018-10-01,True,-1.1073,1.5813,2.2748,1432.483,2.0569474549628763,1.9877675840978437,1.4667261019242872,5.6,-3.1642,-0.4064,0.808,1.5
2018-12-01,Ontario,20313057000.0,135.0,7307.8,5.5,14413055,2018-10-01,True,3.5532,2.2727,1.4212,1409.3512,2.0569474549628763,1.9877675840978437,1.4667261019242872,5.6,1.4963,0.285,-0.0456,-0.1
2018-12-01,Prince Edward Island,208445000.0,135.3,75.8,10.3,153906,2018-10-01,True,-1.6968,1.3483,0.7979,1354.3657,2.0569474549628763,1.9877675840978437,1.4667261019242872,5.6,-3.7538,-0.6395,-0.6689,4.7
2018-12-01,Quebec,11292835000.0,128.9,4278.5,5.2,8418646,2018-10-01,True,1.2539,1.098,1.1179,1341.4075,2.0569474549628763,1.9877675840978437,1.4667261019242872,5.6,-0.8031,-0.8897,-0.3488,-0.4
2018-12-01,Saskatchewan,1673403000.0,137.4,573.2,5.6,1159648,2018-10-01,True,-2.4859,1.1038,1.5772,1443.0267,2.0569474549628763,1.9877675840978437,1.4667261019242872,5.6,-4.5429,-0.884,0.1104,0.0
2019-01-01,Alberta,6849274000.0,140.5,2292.0,6.6,4324254,2019-01-01,False,-0.9855,1.1519,1.0671,1583.9204,1.2177183696046923,1.4426727410782103,1.8501571853064114,5.7,-2.2032,-0.2908,-0.783,0.9
2019-01-01,British Columbia,7623010000.0,129.1,2669.3,4.7,5061132,2019-01-01,False,3.0361,2.3791,3.3531,1506.1868,1.2177183696046923,1.4426727410782103,1.8501571853064114,5.7,1.8184,0.9364,1.5029,-1.0
2019-01-01,Canada,52907965000.0,133.6,18920.5,5.7,37336956,2019-01-01,False,1.2177,1.4427,1.8502,1417.0401,1.2177183696046923,1.4426727410782103,1.8501571853064114,5.7,0.0,0.0,0.0,0.0
2019-01-01,Manitoba,1780119000.0,134.1,661.5,5.9,1361737,2019-01-01,False,-3.1746,1.3605,1.8789,1307.2414,1.2177183696046923,1.4426727410782103,1.8501571853064114,5.7,-4.3923,-0.0821,0.0288,0.2
2019-01-01,New Brunswick,1089235000.0,134.0,359.8,8.2,773059,2019-01-01,False,0.797,1.1321,0.7279,1408.9934,1.2177183696046923,1.4426727410782103,1.8501571853064114,5.7,-0.4207,-0.3106,-1.1223,2.5
2019-01-01,Newfoundland and Labrador,753576000.0,137.0,235.5,11.7,528326,2019-01-01,False,-1.2277,0.1462,4.8531,1426.3466,1.2177183696046923,1.4426727410782103,1.8501571853064114,5.7,-2.4455,-1.2965,3.0029,6.0
2019-01-01,Nova Scotia,1398788000.0,135.0,459.9,7.4,968724,2019-01-01,False,2.6607,1.1236,3.0704,1443.9489,1.2177183696046923,1.4426727410782103,1.8501571853064114,5.7,1.443,-0.3191,1.2202,1.7
2019-01-01,Ontario,20208460000.0,135.2,7322.6,5.6,14449986,2019-01-01,False,1.8485,1.5015,2.0984,1398.5107,1.2177183696046923,1.4426727410782103,1.8501571853064114,5.7,0.6307,0.0588,0.2483,-0.1
2019-01-01,Prince Edward Island,206503000.0,135.0,76.0,10.1,153881,2019-01-01,False,-0.7717,0.4464,1.8767,1341.9655,1.2177183696046923,1.4426727410782103,1.8501571853064114,5.7,-1.9894,-0.9962,0.0265,4.4
2019-01-01,Quebec,11163366000.0,129.1,4272.5,5.2,8430363,2019-01-01,False,1.686,1.0172,0.8236,1324.1857,1.2177183696046923,1.4426727410782103,1.8501571853064114,5.7,0.4682,-0.4255,-1.0266,-0.5
2019-01-01,Saskatchewan,1651713000.0,137.4,571.4,5.5,1161529,2019-01-01,False,-2.8154,0.7331,1.1865,1422.0162,1.2177183696046923,1.4426727410782103,1.8501571853064114,5.7,-4.0331,-0.7095,-0.6637,-0.2
2019-02-01,Alberta,6846332000.0,142.0,2288.8,7.3,4324254,2019-01-01,True,-0.5519,1.6464,1.0329,1583.24,1.8487717943906246,1.5094339622641506,2.1292063133067307,5.8,-2.4006,0.137,-1.0963,1.5
2019-02-01,British Columbia,7460788000.0,129.8,2677.3,4.6,5061132,2019-01-01,True,0.6299,2.2047,3.6347,1474.1342,1.8487717943906246,1.5094339622641506,2.1292063133067307,5.8,-1.2189,0.6953,1.5055,-1.2
2019-02-01,Canada,52997482000.0,134.5,18965.7,5.8,37336956,2019-01-01,True,1.8488,1.5094,2.1292,1419.4377,1.8487717943906246,1.5094339622641506,2.1292063133067307,5.8,0.0,0.0,0.0,0.0
2019-02-01,Manitoba,1801391000.0,135.2,659.0,5.6,1361737,2019-01-01,True,6.2796,1.9608,1.9177,1322.8626,1.8487717943906246,1.5094339622641506,2.1292063133067307,5.8,4.4309,0.4514,-0.2115,-0.2
2019-02-01,New Brunswick,1096385000.0,134.7,360.3,8.8,773059,2019-01-01,True,1.5005,0.8989,0.1111,1418.2423,1.8487717943906246,1.5094339622641506,2.1292063133067307,5.8,-0.3483,-0.6106,-2.0181,3.0
2019-02-01,Newfoundland and Labrador,747311000.0,138.0,234.3,12.1,528326,2019-01-01,True,-3.3365,0.5098,3.9947,1414.4884,1.8487717943906246,1.5094339622641506,2.1292063133067307,5.8,-5.1853,-0.9996,1.8655,6.3
2019-02-01,Nova Scotia,1365649000.0,135.7,458.9,7.1,968724,2019-01-01,True,-2.0722,0.9673,2.2732,1409.74,1.8487717943906246,1.5094339622641506,2.1292063133067307,5.8,-3.921,-0.5422,0.144,1.3
2019-02-01,Ontario,20303537000.0,136.0,7358.8,5.6,14449986,2019-01-01,True,2.6284,1.4925,2.5731,1405.0904,1.8487717943906246,1.5094339622641506,2.1292063133067307,5.8,0.7796,-0.0169,0.4439,-0.2
2019-02-01,Prince Edward Island,209353000.0,135.9,76.4,9.9,153881,2019-01-01,True,0.0497,0.3693,1.3263,1360.4863,1.8487717943906246,1.5094339622641506,2.1292063133067307,5.8,-1.7991,-1.1402,-0.8029,4.1
2019-02-01,Quebec,11300910000.0,130.2,4282.2,5.2,8430363,2019-01-01,True,3.2605,1.323,1.2867,1340.501,1.8487717943906246,1.5094339622641506,2.1292063133067307,5.8,1.4117,-0.1865,-0.8425,-0.6
2019-02-01,Saskatchewan,1682914000.0,138.5,569.9,5.9,1161529,2019-01-01,True,-0.0944,1.3168,1.1178,1448.8782,1.8487717943906246,1.5094339622641506,2.1292063133067307,5.8,-1.9432,-0.1927,-1.0114,0.1
2019-03-01,Alberta,7004759000.0,143.1,2281.5,6.9,4324254,2019-01-01,True,2.5558,2.2873,0.3607,1619.8769,3.235567275200779,1.8811136192625977,1.6253267561634255,5.8,-0.6798,0.4062,-1.2646,1.1
2019-03-01,British Columbia,7637540000.0,130.7,2671.5,4.8,5061132,2019-01-01,True,3.2973,2.5903,3.5305,1509.0577,3.235567275200779,1.8811136192625977,1.6253267561634255,5.8,0.0618,0.7092,1.9051,-1.0
